Index,date,organisation_code,regional_name,organisation_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4_to_12hrs_from_dta_to_admission,patients_who_have_waited_12_plus_hours_from_dta_to_admission,emergency_admissions_via_ae_type_1,emergency_admissions_via_ae_type_2,emergency_admissions_via_ae_other_ae_department,other_emergency_admissions
726,01/11/2024,RY7,North West,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4293,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
727,01/06/2024,NQT5F,North West,SKELMERSDALE WALK IN CENTRE,0,0,1793,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
728,01/04/2024,RJR,North West,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5133,0,1751,0,0,0,2621,0,147,0,0,0,344,654,1800,0,0,1250
729,01/04/2024,RMP,North West,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7768,0,2645,445,0,260,3746,0,0,0,0,0,576,98,2368,0,0,636
730,01/03/2025,Y02532,North West,MIRIAM MINOR EMERGENCY,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,01/11/2024,RBN,North West,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17192,0,7066,439,0,0,6415,0,103,80,0,0,617,381,7587,0,0,620
732,01/04/2024,RXL,North West,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8434,0,10404,264,0,278,3726,0,109,84,0,0,428,517,2485,0,0,1460
733,01/03/2025,NV693,North West,ROSSENDALE MIU & OOH,0,0,1122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
734,01/08/2024,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14900,1770,7379,376,0,0,6858,62,102,73,0,0,1621,644,5096,0,0,2527
735,01/09/2024,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6727,0,2925,235,0,118,3400,0,85,80,0,0,712,616,1746,0,0,155
736,01/10/2024,RXL,North West,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8970,0,10528,332,0,305,4194,0,90,113,0,0,379,805,2583,0,0,1587
737,01/01/2025,RXL,North West,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8263,0,9875,336,0,303,4033,0,52,107,0,0,410,774,2749,0,0,1601
738,01/01/2025,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,12806,0,0,0,0,0,162,0,0,0,0,0,0,0,0,55
739,01/10/2024,RMC,North West,BOLTON NHS FOUNDATION TRUST,8453,0,3584,86,0,61,4365,0,180,41,0,4,505,675,2380,0,113,886
740,01/08/2024,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1297,0,0,133,0,0,161,0,0,0,0,0,0,0,100,0,11
741,01/07/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12244,0,3617,84,0,18,4395,0,180,15,0,3,1058,219,3168,0,109,1257
742,01/01/2025,RBV,North West,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
743,01/07/2024,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,13481,0,11022,0,0,0,4249,0,434,0,0,0,627,907,4178,0,88,1685
744,01/06/2024,RJN,North West,EAST CHESHIRE NHS TRUST,4360,0,0,71,0,29,2089,0,0,0,0,0,218,269,884,0,0,186
745,01/06/2024,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6925,0,5397,0,0,0,3165,0,38,0,0,0,962,258,2280,0,0,759
746,01/10/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5891,0,0,0,0,0,1058,0,0,0,0,0,0,0,951,0,0,336
747,01/10/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12022,0,3620,254,0,90,4652,0,101,42,0,0,1108,409,3238,0,90,1329
748,01/07/2024,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15532,1877,7848,427,0,0,6837,36,133,71,0,0,1782,754,5231,0,0,2853
749,01/07/2024,RBQ,North West,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
750,01/07/2024,NV693,North West,ROSSENDALE MIU & OOH,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,01/06/2024,RXL,North West,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8724,0,10098,262,0,256,3972,0,56,80,0,0,452,656,2452,0,0,1287
752,01/10/2024,RWJ,North West,STOCKPORT NHS FOUNDATION TRUST,7968,0,1044,230,0,43,3404,0,35,88,0,4,820,299,2854,0,61,879
753,01/06/2024,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,12826,0,10971,0,0,0,4246,0,444,0,0,0,521,1077,4077,0,79,1639
754,01/10/2024,RBN,North West,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17574,0,7443,449,0,0,6758,0,147,78,0,0,610,393,7520,0,7,720
755,01/07/2024,Y02532,North West,MIRIAM MINOR EMERGENCY,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,01/11/2024,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,13334,0,9844,0,0,0,4741,0,628,0,0,0,430,1164,4052,0,73,1791
757,01/11/2024,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,13642,0,0,0,0,0,262,0,0,0,0,0,0,0,0,46
758,01/07/2024,RY7,North West,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4498,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
759,01/07/2024,RJR,North West,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5295,0,1998,0,0,0,2908,0,145,0,0,0,296,711,1651,0,0,1336
760,01/07/2024,RXL,North West,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9152,0,10024,329,0,247,4204,0,72,127,0,0,582,768,2578,0,0,1400
761,01/06/2024,R0A,North West,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24223,3076,11452,3430,491,918,10837,74,630,1478,13,97,3996,364,5517,140,141,408
762,01/06/2024,RBT,North West,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7298,0,2896,89,0,60,4157,0,34,26,0,1,708,520,2234,0,0,1055
763,01/07/2024,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1393,0,0,136,0,0,126,0,0,0,0,0,0,0,118,0,19
764,01/08/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3843,0,0,0,0,0,290,0,0,0,0,0,0,0,693,0,0,268
765,01/06/2024,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15168,1833,7559,393,0,0,6559,124,104,63,0,0,1890,942,4996,0,0,2379
766,01/11/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12214,0,3531,242,0,58,4689,0,96,38,0,1,1071,358,3302,0,101,1367
767,01/10/2024,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1427,0,0,139,0,0,146,0,0,0,0,0,0,0,113,0,8
768,01/07/2024,R0A,North West,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24235,3165,12026,3865,548,1102,10209,95,603,1588,25,116,3786,483,5654,159,160,450
769,01/08/2024,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6825,0,4797,0,0,0,3138,0,14,0,0,0,1217,206,2387,0,0,679
770,01/09/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8817,0,3284,120,0,589,2876,0,69,12,0,49,605,330,3135,0,18,881
771,01/08/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8644,0,3291,164,0,726,2490,0,58,17,0,75,554,256,3028,0,24,874
772,01/07/2024,RBT,North West,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7259,0,2939,28,0,44,3727,0,21,4,0,2,615,552,2197,0,0,1070
773,01/08/2024,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,11716,0,0,0,0,0,107,0,0,0,0,0,0,0,0,64
774,01/07/2024,RY2,North West,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3217,0,0,166,0,0,45,0,0,3,0,0,0,0,0,0
775,01/07/2024,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,13110,0,0,0,0,0,160,0,0,0,0,0,0,0,0,34
776,01/04/2024,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,12318,0,10055,0,0,0,4052,0,382,0,0,0,385,1113,3462,0,80,1663
777,01/07/2024,RJN,North West,EAST CHESHIRE NHS TRUST,4422,0,0,68,0,47,2172,0,0,0,0,0,230,253,929,0,0,174
778,01/08/2024,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6457,0,2811,218,0,139,3266,0,43,75,0,1,833,569,1717,0,0,123
779,01/11/2024,RJR,North West,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5109,0,2292,0,0,0,2886,0,246,0,0,0,203,700,1686,0,0,1392
780,01/04/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11493,0,3788,288,0,106,4564,0,260,75,0,2,1061,459,2940,0,158,1222
781,01/07/2024,NQT5F,North West,SKELMERSDALE WALK IN CENTRE,0,0,1806,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
782,01/06/2024,RBV,North West,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
783,01/11/2024,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6927,0,2912,273,0,77,3572,0,107,88,0,1,745,498,1855,0,0,146
784,01/06/2024,NV693,North West,ROSSENDALE MIU & OOH,0,0,1214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
785,01/11/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9073,0,2921,139,0,842,3095,0,74,11,0,55,592,377,3241,0,28,1039
786,01/08/2024,R0A,North West,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21610,2878,10782,3238,507,1028,8773,54,486,1126,5,78,3009,171,5500,166,192,407
787,01/08/2024,RWJ,North West,STOCKPORT NHS FOUNDATION TRUST,7521,0,902,207,0,43,2914,0,8,77,0,0,636,90,2567,0,84,782
788,01/01/2025,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5771,0,0,0,0,0,1222,0,0,0,0,0,1,0,860,0,0,316
789,01/07/2024,RMC,North West,BOLTON NHS FOUNDATION TRUST,7835,0,3680,56,0,52,3674,0,182,26,0,1,629,542,2242,0,123,738
790,01/08/2024,NV693,North West,ROSSENDALE MIU & OOH,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,01/11/2024,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7061,0,5353,0,0,0,3765,0,135,0,0,0,1245,474,2301,0,0,702
792,01/01/2025,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7069,0,4671,0,0,0,3999,0,70,0,0,0,1163,569,2013,0,0,833
793,01/11/2024,RWJ,North West,STOCKPORT NHS FOUNDATION TRUST,7857,0,1079,277,0,69,3311,0,38,115,0,1,712,397,2798,0,78,863
794,01/09/2024,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,12055,0,0,0,0,0,222,0,0,0,0,0,0,0,0,55
795,01/06/2024,RMP,North West,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8285,0,2466,386,0,213,4231,0,0,0,0,0,535,31,2469,0,0,581
796,01/01/2025,RM3,North West,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24521,0,9020,0,0,0,10941,0,424,0,0,0,1164,1488,7213,0,314,2240
797,01/04/2024,RY7,North West,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4382,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0
798,01/07/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9254,0,3424,192,0,691,2796,0,95,31,0,44,536,351,3094,0,16,1019
799,01/08/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11392,0,3432,140,0,35,4112,0,67,21,0,0,1029,299,3076,0,80,1095
800,01/06/2024,RY7,North West,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4533,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
801,01/08/2024,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,12519,0,9583,0,0,0,4131,0,385,0,0,0,767,713,4075,0,92,1386
802,01/08/2024,RMC,North West,BOLTON NHS FOUNDATION TRUST,7196,0,3435,36,0,58,3074,0,172,14,0,0,694,428,2141,0,94,640
803,01/07/2024,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6856,0,3106,251,0,98,3351,0,86,83,0,1,849,511,1785,0,0,177
804,01/08/2024,RJR,North West,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4794,0,2183,0,0,0,2638,0,173,0,0,0,303,634,1541,0,0,1094
805,01/09/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11724,0,3451,210,0,79,4459,0,89,38,0,0,1062,362,2964,0,76,1183
806,01/06/2024,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6731,0,3001,267,0,109,3210,0,92,94,0,4,641,633,1794,0,0,206
807,01/01/2025,RET,North West,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
808,01/09/2024,RMP,North West,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8525,0,2323,407,0,250,3915,0,0,0,0,0,652,286,1853,0,0,345
809,01/08/2024,RBN,North West,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,15686,0,6746,426,0,0,5312,0,41,46,0,0,718,298,6935,0,0,587
810,01/08/2024,RBV,North West,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767
811,01/08/2024,RY7,North West,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4431,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0
812,01/11/2024,RBQ,North West,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
813,01/04/2024,RBT,North West,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6991,0,2496,158,0,83,3897,0,31,35,0,0,764,398,2453,0,0,1025
814,01/01/2025,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11443,0,3400,250,0,79,4641,0,86,44,0,2,978,511,2938,0,101,1443
815,01/10/2024,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7459,0,5095,0,0,0,3748,0,39,0,0,0,1249,429,2418,0,0,808
816,01/07/2024,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7301,0,5450,0,0,0,3376,0,23,0,0,0,1236,186,2488,0,0,794
817,01/06/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9084,0,3268,198,0,629,2701,0,65,30,0,28,550,348,2967,0,22,913
818,01/04/2024,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1265,0,0,139,0,0,125,0,0,0,0,0,0,0,98,0,18
819,01/01/2025,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,12294,0,9797,0,0,0,4986,0,834,0,0,0,354,1310,3983,0,93,1692
820,01/01/2025,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6551,0,2630,259,0,121,3508,0,17,96,0,4,535,1131,1716,0,0,135
821,01/06/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11893,0,3528,206,0,62,4378,0,134,33,0,3,1027,244,2901,0,128,1103
822,01/06/2024,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,10278,0,0,0,0,0,477,0,0,0,0,0,0,0,0,60
823,01/11/2024,NV693,North West,ROSSENDALE MIU & OOH,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,01/04/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5628,0,0,0,0,0,712,0,0,0,0,0,0,0,920,0,0,337
825,01/01/2025,RBL,North West,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7439,0,2746,0,0,209,3996,0,63,0,0,4,393,976,2069,0,0,1704
826,01/11/2024,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1231,0,0,125,0,0,113,0,0,0,0,0,0,0,96,0,19
827,01/10/2024,RBV,North West,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
828,01/10/2024,RET,North West,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
829,01/11/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6277,0,0,0,0,0,1663,0,0,0,0,0,1,0,957,0,0,340
830,01/01/2025,RWJ,North West,STOCKPORT NHS FOUNDATION TRUST,7893,0,987,268,0,67,3490,0,56,87,0,1,789,500,2744,0,81,901
831,01/10/2024,RMP,North West,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,9228,0,2817,422,0,346,4461,0,0,0,0,0,582,475,1905,0,0,339
832,01/07/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5165,0,0,0,0,0,626,0,0,0,0,0,0,0,881,0,0,299
833,01/06/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5739,0,0,0,0,0,942,0,0,0,0,0,0,0,1002,0,0,307
834,01/11/2024,RMP,North West,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8628,0,3185,406,0,371,4077,0,8,0,0,0,419,541,1826,0,0,297
835,01/06/2024,RBQ,North West,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
836,01/03/2025,NQT5F,North West,SKELMERSDALE WALK IN CENTRE,0,0,1730,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
837,01/10/2024,RY2,North West,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3175,0,0,172,0,0,48,0,0,0,0,0,0,0,0,0
838,01/11/2024,RBL,North West,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5970,0,3067,0,0,195,3101,0,29,0,0,1,303,693,1549,0,0,1491
839,01/12/2024,RMC,North West,BOLTON NHS FOUNDATION TRUST,8125,0,3555,116,0,52,4308,0,184,62,0,2,462,638,2428,0,100,822
840,01/10/2024,RBT,North West,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7453,0,2880,0,0,72,4423,0,43,0,0,9,605,636,2615,0,0,1171
841,01/12/2024,RWW,North West,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6888,0,2896,271,0,160,3615,0,47,106,0,3,772,687,1878,0,0,129
842,01/12/2024,R0A,North West,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25547,2767,10609,3433,417,960,12940,68,705,1565,9,121,4259,462,5610,148,126,430
843,01/03/2025,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15869,1842,8129,407,0,0,8008,120,335,60,0,0,1975,982,4562,0,0,2461
844,01/04/2024,RBL,North West,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7595,0,2639,125,0,183,3922,0,47,43,0,5,723,362,2175,0,0,1712
845,01/12/2024,RM3,North West,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25637,0,9548,0,0,0,11892,0,574,0,0,0,1228,1213,7322,0,375,2054
846,01/05/2024,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1305,0,0,130,0,0,164,0,0,0,0,0,0,0,130,0,17
847,01/09/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5058,0,0,0,0,0,776,0,0,0,0,0,0,0,862,0,0,308
848,01/02/2025,REP,North West,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1408,0,0,122,0,0,178,0,0,0,0,0,0,0,97,0,17
849,01/12/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9034,0,3216,149,0,738,3256,0,86,27,0,66,670,550,3269,0,26,1038
850,01/05/2024,RXL,North West,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9230,0,10889,302,0,317,4047,0,67,96,0,0,398,707,2570,0,0,1638
851,01/11/2024,R0A,North West,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26244,2817,11453,3394,456,1013,13551,87,850,1707,9,115,4172,263,5795,131,167,445
852,01/09/2024,RBQ,North West,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
853,01/04/2024,RMC,North West,BOLTON NHS FOUNDATION TRUST,7570,0,3317,124,0,145,4055,0,312,46,0,5,484,656,2272,0,63,761
854,01/10/2024,RJN,North West,EAST CHESHIRE NHS TRUST,4608,0,0,75,0,45,2299,0,0,0,0,0,220,252,918,0,0,251
855,01/02/2025,RBT,North West,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6236,0,2554,0,0,117,3576,0,44,0,0,22,537,475,1995,0,0,1161
856,01/03/2025,RBV,North West,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821
857,01/12/2024,RJN,North West,EAST CHESHIRE NHS TRUST,4448,0,0,83,0,31,2292,0,0,0,0,0,209,407,943,0,0,210
858,01/05/2024,NQT5F,North West,SKELMERSDALE WALK IN CENTRE,0,0,1952,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
859,01/09/2024,RXR,North West,EAST LANCASHIRE HOSPITALS NHS TRUST,13080,0,10362,0,0,0,4577,0,581,0,0,0,431,1146,4211,0,65,1770
860,01/02/2025,RMC,North West,BOLTON NHS FOUNDATION TRUST,7278,0,3250,96,0,36,3644,0,175,46,0,3,486,454,2256,0,124,956
861,01/11/2024,RET,North West,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
862,01/04/2024,RET,North West,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
863,01/05/2024,NV693,North West,ROSSENDALE MIU & OOH,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,01/12/2024,RRF,North West,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7302,0,5612,0,0,0,4001,0,89,0,0,0,1155,508,2083,0,0,807
865,01/04/2024,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8617,0,2740,148,0,632,2626,0,104,32,0,40,511,354,2977,0,17,966
866,01/02/2025,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5570,0,0,0,0,0,1182,0,0,0,0,0,1,0,816,0,0,272
867,01/02/2025,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14072,1623,7572,370,0,0,6924,71,240,75,0,0,1869,1016,4155,0,0,2206
868,01/02/2025,RBN,North West,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,15299,0,6647,427,0,0,5562,0,133,52,0,0,499,400,7357,0,0,549
869,01/05/2024,Y02532,North West,MIRIAM MINOR EMERGENCY,0,0,1682,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
870,01/03/2025,RTX,North West,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9464,0,2828,156,0,1709,3798,0,81,14,0,47,735,544,3127,0,28,1062
871,01/02/2025,RY2,North West,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2711,0,0,146,0,0,154,0,0,8,0,0,0,0,0,0
872,01/10/2024,NQT5F,North West,SKELMERSDALE WALK IN CENTRE,0,0,1873,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
873,01/05/2024,RY7,North West,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4800,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0
874,01/05/2024,RWJ,North West,STOCKPORT NHS FOUNDATION TRUST,8148,0,1029,553,0,190,3538,0,21,218,0,3,862,325,2504,0,113,832
875,01/12/2024,RBL,North West,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7469,0,3156,0,0,216,4066,0,93,0,0,8,401,794,2141,0,0,1699
876,01/12/2024,RBS,North West,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181,0,0,0,0,0,1180,0,0,0,0,0,0,0,905,0,0,312
877,01/12/2024,RXN,North West,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12019,0,3663,254,0,62,4565,0,116,43,0,0,1040,454,3218,0,79,1262
878,01/05/2024,RW4,North West,MERSEY CARE NHS FOUNDATION TRUST,0,0,11608,0,0,0,0,0,628,0,0,0,0,0,0,0,0,74
879,01/04/2024,REM,North West,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14949,1654,7385,465,0,0,6916,196,466,69,0,0,2040,1268,4976,0,0,2327
880,01/05/2024,RJR,North West,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5418,0,2120,0,0,0,2846,0,185,0,0,0,291,706,1670,0,0,1246
881,01/12/2024,RET,North West,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
882,01/12/2024,RMP,North West,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8801,0,3528,413,0,85,4686,0,115,0,0,0,317,805,1763,0,0,293
